hours,id,name,price,rating,review_count,special_hours,state,cuisine
"[{'open': [{'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Du9Sb3TAFWKGUOYBY4iJCA,H Mart - Wheaton,$$,3.5,127,,MD,Korean
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",DwkTkmY_3DWcHfw2FaODiQ,Casey's Coffee,$,3.5,16,,MD,Cafes
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E0UkSTWEup7RQ1P5v-nAXA,AMG Wing Heaven,$,3.5,44,,MD,Chicken Wings
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E0UkSTWEup7RQ1P5v-nAXA,AMG Wing Heaven,$,3.5,44,,MD,American (Traditional)
,E1DiwZ_g_hlewjIqTE03ag,Solomon's Porch Diner,,1.0,1,,MD,American (Traditional)
,E1DiwZ_g_hlewjIqTE03ag,Solomon's Porch Diner,,1.0,1,,MD,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E385CPQ2D6QhWzkeChsZ7A,Golden China,,1.5,7,,MD,Chinese
"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E5OQvOFR1UdmReXUVufpWg,Chick-fil-A,$,3.0,103,"[{'date': '2019-09-02', 'is_closed': None, 'start': '1030', 'end': '1800', 'is_overnight': False}, {'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-11-29', 'is_closed': None, 'start': '0630', 'end': '2200', 'is_overnight': False}, {'date': '2019-12-24', 'is_closed': None, 'start': '0630', 'end': '1800', 'is_overnight': False}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-31', 'is_closed': None, 'start': '0630', 'end': '1800', 'is_overnight': False}, {'date': '2020-01-01', 'is_closed': None, 'start': '1030', 'end': '1800', 'is_overnight': False}]",MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E6RblZu94XhJcOrkMMfefA,Elevation Burger,$$,3.5,165,,MD,Burgers
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E6RblZu94XhJcOrkMMfefA,Elevation Burger,$$,3.5,165,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E6qScrOSE5-Uu9xtj4CVbw,Little Home Deli,$,4.0,24,,MD,Delis
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E6qScrOSE5-Uu9xtj4CVbw,Little Home Deli,$,4.0,24,,MD,Salad
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E6qScrOSE5-Uu9xtj4CVbw,Little Home Deli,$,4.0,24,,MD,Sandwiches
"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",E70xLv0_weZJ-6aEMFcWAQ,Frank's Sports Bar,$$,3.5,23,,MD,Sports Bars
"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",E70xLv0_weZJ-6aEMFcWAQ,Frank's Sports Bar,$$,3.5,23,,MD,Italian
"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",E70xLv0_weZJ-6aEMFcWAQ,Frank's Sports Bar,$$,3.5,23,,MD,American (Traditional)
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E7i8UHxtg7_8FjMh2U_yvQ,Subway,$,4.0,8,,MD,Sandwiches
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E7i8UHxtg7_8FjMh2U_yvQ,Subway,$,4.0,8,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",E9GlTSRxgQ7OyPSh1a49zw,Moby Dick House of Kabob,$$,3.0,173,,MD,Mediterranean
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EAjcehX-5O7yrKjSd-9PgQ,Subway,$,2.0,11,,MD,Sandwiches
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EAjcehX-5O7yrKjSd-9PgQ,Subway,$,2.0,11,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",EBBxE1Y9AQEXwl8ORixmIw,Lucky Strike Bethesda,$$$,2.5,137,,MD,American (Traditional)
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EBfwGlAqvVSI0wAaOQfU9g,Santo Pollo Express,,4.0,8,,MD,Peruvian
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",EDTrSJDKYRLPdpt6bV240A,Taco Bell,$,1.5,26,,MD,Tex-Mex
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",EDTrSJDKYRLPdpt6bV240A,Taco Bell,$,1.5,26,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1030', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",EDTrSJDKYRLPdpt6bV240A,Taco Bell,$,1.5,26,,MD,Mexican
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EDvUNaS6zWGNax7Yox2y8Q,Maurya Kebabs & Curries,$$,3.5,88,,MD,Indian
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EHXxv_zoYzKNJni4sa9Feg,Sugo Osteria,$$,4.0,629,,MD,Italian
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EHXxv_zoYzKNJni4sa9Feg,Sugo Osteria,$$,4.0,629,,MD,Pizza
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EHXxv_zoYzKNJni4sa9Feg,Sugo Osteria,$$,4.0,629,,MD,Bars
"[{'open': [{'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EL2vfM_VN2z0XaMeS-EWXA,Chipotle Mexican Grill,$,2.5,28,,MD,Mexican
"[{'open': [{'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EL2vfM_VN2z0XaMeS-EWXA,Chipotle Mexican Grill,$,2.5,28,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EM-4SqUvBAOKFhh0lDGiyQ,Popeyes Louisiana Kitchen,$,1.5,8,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EM-4SqUvBAOKFhh0lDGiyQ,Popeyes Louisiana Kitchen,$,1.5,8,,MD,Chicken Wings
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",ENuIdqFM56BVskPIEnsqSA,Pizza Boli's,$$,2.5,37,,MD,Pizza
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",ENuIdqFM56BVskPIEnsqSA,Pizza Boli's,$$,2.5,37,,MD,Italian
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2315', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",ENuIdqFM56BVskPIEnsqSA,Pizza Boli's,$$,2.5,37,,MD,Sandwiches
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EQH1_JgWJMXH-rTeWOxsdg,Emily's Kitchen,$$,4.0,14,,MD,Cafes
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EQxqPTL6HnSEr2SCoAUGnQ,Le Pain Quotidien,$$,2.5,78,,MD,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EQxqPTL6HnSEr2SCoAUGnQ,Le Pain Quotidien,$$,2.5,78,,MD,Coffee & Tea
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",EQxqPTL6HnSEr2SCoAUGnQ,Le Pain Quotidien,$$,2.5,78,,MD,Bakeries
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",ERp9MnVQdYh3q_rLs2m-aA,Five Guys,$$,3.0,22,,MD,Burgers
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",ERp9MnVQdYh3q_rLs2m-aA,Five Guys,$$,3.0,22,,MD,Fast Food
